VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_r,HOST_SBFLUXCAL_i,HOST_SBFLUXCAL_z,HOST_SBMAG_g,HOST_SBMAG_r,HOST_SBMAG_i,HOST_SBMAG_z,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RA,DEC,HOST_ANGSEP_2,TGAPMAX,TrestMIN,TrestMAX,FLUXCALMAX_g,SNRMAX_g,FLUXCALMAX_r,SNRMAX_r,FLUXCALMAX_i,SNRMAX_i,FLUXCALMAX_z,SNRMAX_z,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_COLOR,HOST_LOGsSFR_ERR,HOST_COLOR_ERR,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,PROB_UNITY,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_mB,biasCor_x1,biasCor_c,biasCor_muCOVSCALE,IDSAMPLE,IZBIN,mu,delta_mu,LOG_OII,LOG_OII_ERR,SPECZ
SN:,1310294,1310294,10,0,X1,3,0,0.44089,0.001,0.43967,0.001,0.43967,0.00175,0,300,0.0180373,1,1,35049,-9,-9,0.4409,0.001,33.549484,-4.695752,0.456,0.775,-9.0,8.904,0.054,3.47,7.97,10.47,12.58,26.14918,25.24635,24.95013,24.7508,56980.0547,33.55298,20.01247,11.45494,56982.2344,0.5631,0.73417,0.51244,-0.028173,0.0425967,22.44848,0.042956,1.88195e-05,7.44575e-07,0.0055211,-2.13575e-07,-2.32785e-08,21,17.53911,0.67795,33.5494,-4.6958,0.456,12.5384,-6.3817,42.9097,71.181,-999.0,287.35999,33.553,162.71001,20.0125,94.347,11.4549,8.886,0.144,0.202,0.887,-8.684,0.329,0.89861,-999,0.9955,0.97,0.9996,0.9997,0.9989,1,0,42.03457,41.91953,0.16443,0.1528,0.1199,0.0058,0.1007,0.612,0.0144,0.013,0.37,0,-0.017,0.0,0.0,0.0,0.0,1.0,2,12,42.03454395019,0.10254084283373288,3.071555285450145,0.1092584440384513,0.4408900141716003
SN:,1879256,1879256,10,1,E1,3,0,0.25028,0.001,0.24936,0.001,0.24936,0.0016,0,300,0.00551335,1,1,130806,-9,-9,0.2503,0.001,7.782273,-43.465149,0.363,0.429,-9.0,9.092,0.018,15.13,29.96,40.09,45.88,24.5504,23.80865,23.49241,23.34594,58045.0039,41.69379,35.80418,32.58488,58042.0703,0.2865,-1.05389,0.18817,0.0947478,0.018962,21.45333,0.0238231,4.70618e-05,1.03262e-06,0.000576433,-6.75154e-08,-1.44713e-08,48,69.99132,0.0208043,7.7822,-43.465099,0.363,8.7668,-13.6219,40.8346,228.95,35.8042,281.51001,41.6938,257.41,32.5849,190.55,15.2397,9.095,0.037,0.635,0.496,-8.46,0.517,0.49738,-999,0.9908,0.9403,0.9999,0.9983,1.0,1,0,40.38367,40.4915,0.1234,0.0845,0.05,0.0097,-0.1292,-1.047,0.0214,0.012,1.1,0,0.0192,0.0,0.0,0.0,0.0,1.0,4,8,40.383716103725995,-0.12753720336843344,1.4556563937172882,0.1209583139359651,0.2502799928188324
SN:,1332795,1332795,10,0,C1,3,0,0.68047,0.001,0.67984,0.001,0.67984,0.00196,0,300,0.00898856,1,1,40114,-9,-9,0.6805,0.001,54.081429,-26.71279,1.146,1.259,-9.0,10.881,0.03,3.08,15.33,33.37,45.6,26.27862,24.53614,23.69161,23.35259,57325.1289,6.64549,6.26925,5.24886,57323.043,0.9266,-0.579471,0.90635,0.0219491,0.085379,23.69584,0.0817132,5.96576e-06,4.48987e-07,0.0199775,-2.95042e-07,-1.35471e-08,51,47.43073,0.61621,54.0816,-26.7131,1.146,6.0112,-14.6955,42.3221,13.079,-999.0,52.636,6.6455,42.87,6.2692,52.364,5.2489,10.89,0.124,1.157,0.759,-9.733,1.208,0.76906,-999,0.9937,0.9667,0.9994,0.9997,0.9995,1,0,42.9818,43.05571,0.28635,0.2729,0.2633,0.004,-0.0765,-0.267,0.0025,0.0159,0.07,0,-0.0625,0.0,0.0,0.0,0.0,1.0,4,16,42.981846237066996,-0.07541441932402648,0.8831732566191208,0.1534445559375607,0.6804699897766113
SN:,1337311,1337311,10,0,X1,3,0,0.4225,0.001,0.42131,0.001,0.42131,0.00174,0,300,0.0197478,1,1,42308,-9,-9,0.4225,0.001,34.414543,-4.16759,0.337,0.277,-9.0,10.424,0.013,17.24,58.49,86.9,116.37,24.40866,23.0823,22.65245,22.3354,57355.1602,17.55128,17.32932,12.97502,57358.1328,0.5793,0.0169544,0.48147,-0.0416965,0.0527606,22.4216,0.061712,1.92913e-05,1.09649e-06,0.00583311,-2.89043e-07,-4.58388e-08,23,18.63806,0.72202,34.414501,-4.1677,0.337,7.6917,-13.4254,30.8765,57.69,-999.0,123.24,17.5513,113.3,17.3293,101.36,12.975,10.403,0.033,0.644,0.298,-9.759,0.823,0.29982,-999,0.9982,0.97,1.0,0.9999,1.0,1,0,41.92685,41.80994,0.1721,0.16,0.1302,0.0061,0.1025,0.596,0.0144,0.013,0.36,0,-0.0134,0.0,0.0,0.0,0.0,1.0,2,12,41.926874677076995,0.10443493311505847,1.5931516038745626,0.0959516735434027,0.4225000143051147
SN:,1289306,1289306,10,0,E1+E2,3,0,0.5438,0.001,0.54268,0.001,0.54268,0.00184,0,300,0.00533359,1,2,-5467,-9,-9,0.5438,0.001,8.238298,-43.782772,0.22,0.234,-4.26699,10.773,0.027,8.2,36.7,74.12,105.53,25.21547,23.58834,22.82516,22.44156,57265.2305,10.94361,10.38245,8.91809,57266.9766,0.5863,-2.78647,0.58966,-0.0570535,0.0685542,23.30718,0.0692982,8.53354e-06,5.44662e-07,0.00874205,-1.89417e-07,-2.51866e-08,99,85.92983,0.82258,8.2383,-43.782799,0.22,5.8298,-12.0492,43.5639,21.117,-999.0,53.051,10.9436,62.375,10.3825,63.561,8.9181,10.84,0.068,1.004,0.176,-9.836,1.185,0.18868,-999,0.9663,0.923,0.9981,0.999,0.9951,1,0,42.42765,42.46473,0.2114,0.1998,0.179,0.0049,-0.0125,-0.059,-0.0245,0.0127,0.0,0,-0.0326,0.0,0.0,0.0,0.0,1.0,4,14,42.427694344555,-0.010856405071102415,0.9896416005926912,0.3890732218016235,0.5437999963760376
SN:,1328105,1328105,10,1,E1,3,0,0.44259,0.001,0.44153,0.001,0.44153,0.00176,0,300,0.00521422,1,1,21961,-9,-9,0.4426,0.001,8.186774,-43.576172,2.854,1.868,-9.0,11.11,0.014,8.24,25.4,34.77,42.85,25.21018,23.98792,23.64699,23.42012,57301.0352,18.07957,13.9988,8.58826,57302.793,0.615,0.19368,0.38866,-0.0463129,0.0395292,22.26668,0.0460243,2.22499e-05,9.43173e-07,0.00230388,-1.71978e-07,-2.64332e-08,40,45.76392,0.24522,8.1871,-43.5769,2.854,7.6983,-13.6555,43.1516,78.397,-999.0,171.17,18.0796,165.14,13.9988,140.02,8.5883,11.124,0.059,1.263,0.288,-9.861,0.881,0.29398,-999,0.9997,1.0,1.0,0.9999,1.0,1,0,41.81145,41.93015,0.15636,0.1453,0.1085,0.0058,-0.1331,-0.851,0.0144,0.013,0.72,0,-0.0122,0.0,0.0,0.0,0.0,1.0,4,12,41.811445179056996,-0.1314195735865411,1.0306468599074672,0.0399368447029214,0.4425899982452392
SN:,1336453,1336453,10,1,S2,3,0,0.18579,0.001,0.18492,0.001,0.18492,0.00155,0,300,0.0267289,1,2,41864,-9,-9,0.1858,0.001,40.969765,-1.229456,0.651,0.593,-3.9056,9.19,0.044,36.18,57.27,67.75,76.17,23.60383,23.10518,22.92273,22.79554,57355.2109,158.96373,154.97246,92.92921,57355.0898,0.1718,1.06691,0.15766,-0.0630123,0.0166776,20.1956,0.024141,0.000149885,3.33264e-06,0.00042863,-3.11206e-07,-3.728e-08,32,22.73233,0.88656,40.9697,-1.2293,0.651,10.9269,-13.4701,40.4892,720.12,154.9725,738.19,158.9637,545.73999,92.9292,347.85001,43.7054,9.19,0.067,0.846,0.52,-8.344,0.252,0.5243,-999,1.0,0.9383,1.0,0.9999,1.0,1,0,39.91083,39.76388,0.12269,0.1001,0.0475,0.0127,0.108,0.881,0.0389,0.0249,0.78,0,0.0017,0.0,0.0,0.0,0.0,1.0,3,6,39.910863021159,0.10971103662724602,1.2809692422838843,0.0961772337825608,0.1857900023460388
SN:,1255412,1255412,10,0,S2,3,0,0.37303,0.001,0.37202,0.001,0.37202,0.0017,0,300,0.025898,1,1,13327,-9,-9,0.373,0.001,41.13702,-1.565359,1.374,0.973,-9.0,10.476,0.013,16.83,50.54,69.29,85.18,24.43479,23.24091,22.89832,22.67416,56590.3008,17.87441,17.41561,14.52043,56586.1992,0.3321,-0.101208,0.40578,0.0355567,0.0336775,22.39404,0.0524856,1.97872e-05,9.56534e-07,0.00554662,-2.96901e-07,-2.17031e-08,41,33.59082,0.78773,41.137402,-1.5652,1.374,8.1253,-13.8579,42.8682,73.88,14.5204,105.77,17.4156,102.68,17.8744,97.633,10.8406,10.456,0.024,0.724,0.281,-9.732,0.808,0.28202,-999,0.993,0.9867,0.9999,0.9998,1.0,1,0,41.66231,41.4921,0.14942,0.1477,0.0982,0.0068,0.1747,1.169,-0.0045,0.0142,1.37,0,-0.0058,0.0,0.0,0.0,0.0,1.0,3,11,41.662305593849,0.17637367593260933,1.0342932793569928,0.088429987468,0.3730300068855285
SN:,1259246,1259246,10,0,C2,3,0,0.2233,0.001,0.22284,0.001,0.22284,0.00158,0,300,0.00843165,1,1,-1223,-9,-9,0.2233,0.001,53.373383,-29.133615,3.285,1.48,-9.0,10.973,0.029,13.94,40.3,66.21,88.96,24.63934,23.48674,22.94769,22.62701,56615.043,75.27308,42.39484,38.67029,56619.5352,0.2278,-1.18982,0.16473,0.11271,0.0265281,21.20379,0.0368055,5.92223e-05,2.00759e-06,0.00135019,-1.84643e-07,-4.28538e-08,34,35.99572,0.37524,53.372898,-29.134399,3.285,8.3023,-14.2481,38.8901,251.75999,42.3948,317.51999,75.2731,285.31,38.6703,330.63,16.8844,10.983,0.122,1.023,0.679,-9.96,1.289,0.68987,-999,0.9856,0.9646,0.9999,0.9998,1.0,1,0,40.06657,40.21511,0.12568,0.1101,0.0552,0.0107,-0.1464,-1.165,-0.0021,0.016,1.36,0,0.0162,0.0,0.0,0.0,0.0,1.0,4,7,40.0665882711,-0.14556538502318972,0.8263489323324311,0.0488662152246067,0.2232999950647354
SN:,1257934,1257934,10,0,S1,3,0,0.29739,0.001,0.29648,0.001,0.29648,0.00164,0,300,0.0450968,1,1,10598,-9,-9,0.2974,0.001,42.893879,-0.592755,0.246,0.289,-9.0,9.716,0.01,15.29,40.26,55.42,71.25,24.53898,23.48782,23.14083,22.86804,56616.0781,45.84485,37.686,26.30188,56614.918,0.2221,0.76237,0.24177,-0.0251158,0.0200833,21.35001,0.0303886,5.17603e-05,1.44872e-06,0.00132971,-2.41144e-07,-1.88301e-08,41,21.94052,0.99356,42.893902,-0.5927,0.246,7.0394,-9.8876,41.7244,223.75999,37.686,241.14999,45.8448,266.82999,26.3019,165.42999,14.5276,9.713,0.025,0.518,0.465,-9.195,0.779,0.46567,-999,0.9998,1.0,1.0,0.9999,1.0,1,0,40.90481,40.92045,0.12912,0.0917,0.063,0.0083,-0.0306,-0.237,0.015,0.0109,0.06,0,0.0104,0.0,0.0,0.0,0.0,1.0,3,9,40.904823660114005,-0.02904639174118273,1.0116846523493803,0.2580917444115841,0.2973900139331817
SN:,1263785,1263785,10,0,C2+C3,3,0,1.06498,0.001,1.0642,0.001,1.0642,0.00229,0,300,0.00668457,1,1,5517,-9,-9,1.065,0.001,53.367622,-28.693291,0.073,0.096,-9.0,11.277,0.087,2.19,7.77,20.58,42.88,26.64889,25.27395,24.21639,23.41936,56667.1523,14.12886,10.22666,-99.0,56669.125,0.9642,0.51528,0.69731,-0.22361,0.11217,24.54119,0.0698097,2.73858e-06,1.76083e-07,0.0286911,-6.30745e-08,6.50765e-09,30,19.44658,0.93016,53.367599,-28.6933,0.073,3.3747,-13.584,14.0078,26.467,-999.0,16.938,-999.0,29.874,14.1289,34.347,10.2267,11.316,0.471,0.66,0.516,-10.656,1.309,0.69864,-999,0.5023,0.6608,0.9886,0.9682,0.9498,1,0,44.67914,44.24829,0.352,0.3467,0.3336,0.0028,0.456,1.296,-0.0252,0.1053,1.68,0,-0.0709,0.0,0.0,0.0,0.0,1.0,1,19,44.679169629700006,0.4570965463529504,0.3484999792500644,0.2563489875294935,1.0649800300598145
SN:,1638030,1638030,10,101,S2,3,0,0.37235,0.001,0.37136,0.001,0.37136,0.0017,0,300,0.0298414,1,1,111709,-9,-9,0.3724,0.001,41.714497,-1.3791,0.362,0.383,-9.0,10.762,0.093,23.29,121.46,215.92999,295.98999,24.08208,22.28892,21.66422,21.32181,57756.082,20.88471,18.96776,14.17029,57753.1328,0.5488,-0.492039,0.58229,-0.0105915,0.0269637,22.09149,0.0430498,2.61459e-05,1.03669e-06,0.007968,-3.89582e-07,-1.48317e-08,17,11.08054,0.85235,41.714401,-1.3791,0.362,10.1759,-10.1759,21.0804,104.53,20.8847,-9.0,-999.0,160.27,18.9678,117.14,14.1703,10.727,0.065,-0.054,9.946,-10.781,1.542,9.94621,-999,0.9981,0.9467,0.9999,0.9998,0.9959,1,0,41.42326,41.48756,0.1543,0.1525,0.1055,0.0068,-0.0598,-0.388,-0.0045,0.0142,0.15,0,-0.0056,0.0,0.0,0.0,0.0,1.0,3,11,41.423216962024995,-0.058203900868633696,0.826662350071223,0.2201335338210563,0.3723500072956085
SN:,1317372,1317372,10,0,X3,3,0,0.74535,0.001,0.74393,0.001,0.74393,0.00201,0,300,0.021984,1,1,37405,-9,-9,0.7454,0.001,35.435703,-4.616799,0.573,0.555,-9.0,11.195,0.005,7.9,24.1,62.77,93.52,25.25593,24.04496,23.00562,22.57274,57001.0742,27.15824,17.34916,9.93116,57007.3008,0.6686,-0.535594,0.42596,-0.19668,0.0443811,23.65326,0.0382954,6.20434e-06,2.18835e-07,0.00389011,-5.07347e-08,1.62384e-09,24,12.64278,0.97165,35.4356,-4.6167,0.573,6.2622,-11.5776,25.6373,17.111,-999.0,45.255,27.1582,46.301,17.3492,41.589,9.9312,11.181,0.054,1.246,0.155,-9.935,1.148,0.16414,-999,0.9986,0.8387,1.0,0.9992,1.0,1,0,43.48409,43.29508,0.18979,0.1809,0.1529,0.0037,0.1865,0.983,0.0025,0.0159,0.97,0,-0.0043,0.0,0.0,0.0,0.0,1.0,0,16,43.48409907058,0.18842934119013677,0.9766959667367712,0.1389140977845973,0.7453500032424927
SN:,1318847,1318847,10,0,S1,3,0,0.66107,0.001,0.65992,0.001,0.65992,0.00194,0,300,0.0538731,1,1,32323,-9,-9,0.6611,0.001,43.538342,-0.61149,1.062,1.687,-9.0,9.206,0.069,1.75,3.83,5.62,6.83,26.8924,26.042,25.62566,25.41395,57005.207,11.61829,7.7794,6.71299,57014.3867,0.923,0.83019,0.81226,-0.0477512,0.0724097,23.38008,0.0699845,7.97932e-06,5.14332e-07,0.0195036,-3.06605e-07,-1.45459e-08,27,22.14249,0.7301,43.538101,-0.6117,1.062,6.5987,-14.5637,22.7052,23.651,-999.0,55.998,11.6183,52.908,6.713,69.488,7.7794,9.175,0.167,0.977,1.03,-8.198,0.185,1.04345,-999,0.9999,0.8645,1.0,0.9997,1.0,1,0,43.0909,42.97791,0.24513,0.2311,0.2178,0.0041,0.1081,0.441,0.0049,0.0134,0.19,0,-0.0731,0.0,0.0,0.0,0.0,1.0,3,15,43.090890644796,0.10972046689127524,2.035819771904383,0.1611200054450187,0.6610699892044067
SN:,1311496,1311496,10,0,S2,3,0,0.69188,0.001,0.69066,0.001,0.69066,0.00197,0,300,0.0349226,1,1,33446,-9,-9,0.6919,0.001,41.871098,-0.689317,0.149,0.183,-9.0,10.17,0.051,9.75,21.44,37.27,45.7,25.02749,24.17194,23.5716,23.35021,56990.1836,9.20242,6.20034,5.88974,56991.6523,0.9676,0.40396,0.93615,-0.0957929,0.0764795,23.73781,0.0869039,5.73954e-06,4.59401e-07,0.0104979,-3.32061e-07,-2.27109e-09,37,43.73605,0.20711,41.871101,-0.6893,0.149,6.4786,-10.9161,33.9397,30.704,-999.0,64.152,9.2024,34.811,6.2003,47.936,5.8897,10.184,0.092,0.646,0.018,-9.538,0.429,0.0937443,-999,0.9928,1.0,0.9998,0.9991,0.9993,1,0,43.52806,43.09818,0.30955,0.295,0.2884,0.004,0.4273,1.381,0.0025,0.0159,1.91,0,-0.0893,0.0,0.0,0.0,0.0,1.0,3,16,43.528014815857,0.4290347302046129,1.3242093804679174,0.0880382533479745,0.6918799877166748
SN:,1338471,1338471,10,1,S2,3,0,0.53228,0.001,0.53116,0.001,0.53116,0.00183,0,300,0.0280802,1,1,-15467,-9,-9,0.5323,0.001,41.291859,-1.564883,0.773,0.672,-9.0,10.267,0.016,6.42,23.37,36.87,48.87,25.48116,24.07835,23.58332,23.27739,57355.2109,10.23267,9.95171,7.19805,57350.3398,0.8154,-1.45517,0.6791,-0.137999,0.0849207,23.13269,0.0875058,1.00213e-05,8.07676e-07,0.0150001,-3.49597e-07,-4.26729e-08,26,15.59681,0.94542,41.291599,-1.5649,0.773,8.4586,-13.8147,34.436,20.793,-999.0,71.034,9.9517,51.245,10.2327,58.259,7.1981,10.266,0.075,0.643,0.451,-9.623,0.816,0.45719,-999,0.995,0.9383,0.9997,0.9998,1.0,1,0,42.69301,42.4088,0.24549,0.232,0.2182,0.0049,0.3088,1.258,-0.0245,0.0127,1.58,0,-0.04,0.0,0.0,0.0,0.0,1.0,3,14,42.69300512856999,0.3104000474001509,1.79366052503893,0.0583907112707783,0.5322800278663635
SN:,1341502,1341502,10,0,X2,3,0,0.51185,0.001,0.51064,0.001,0.51064,0.00181,0,300,0.0209491,1,1,43772,-9,-9,0.5118,0.001,35.771664,-6.787394,0.452,0.709,-9.0,10.096,0.016,9.87,28.98,44.25,59.83,25.01421,23.84475,23.38522,23.0577,57385.1133,11.36506,11.34364,9.61839,57377.3984,0.6605,-0.0454458,0.75477,0.1552,0.0610673,23.17472,0.0690064,9.64073e-06,6.12738e-07,0.0148498,-3.13574e-07,-2.69972e-08,19,12.38492,0.86852,35.771599,-6.7875,0.452,15.8746,-14.0892,32.855,26.658,-999.0,62.185,11.3651,67.305,11.3436,73.926,9.6184,10.092,0.067,0.132,0.027,-9.96,0.732,0.0722357,-999,0.9904,0.919,0.9971,0.9996,0.9999,1,0,42.15607,42.30642,0.20522,0.1757,0.1716,0.0051,-0.156,-0.76,0.0056,0.0126,0.58,0,-0.0362,0.0,0.0,0.0,0.0,1.0,2,13,42.156066338425994,-0.1541086318508036,1.5198758050533718,0.048221027583097,0.5118499994277954
SN:,1334647,1334647,10,0,X2,3,0,0.74472,0.001,0.74333,0.001,0.74333,0.00201,0,300,0.023092,1,1,-16969,-9,-9,0.7447,0.001,35.947861,-7.034031,3.358,3.284,-9.0,9.756,0.029,-0.19,-0.87,0.09,0.26,27.5,27.5,27.5,27.5,57327.0703,9.54416,7.07405,5.24997,57330.7617,1.0351,1.26393,0.75248,-0.19852,0.0714522,23.61284,0.0719068,6.43969e-06,4.26492e-07,0.00786361,-2.39104e-07,6.75e-10,41,47.59809,0.22195,35.948399,-7.0333,3.358,6.907,-11.1654,41.442,20.058,-999.0,56.835,9.5442,59.354,7.0741,156.94,5.25,9.735,0.094,1.384,0.345,-8.351,0.27,0.35758,-999,0.9893,0.8239,0.9998,0.9924,0.9998,1,0,43.86105,43.29291,0.27997,0.2668,0.2564,0.0037,0.5656,2.02,0.0025,0.0159,4.08,0,-0.1305,0.0,0.0,0.0,0.0,1.0,2,16,43.86107381949999,0.5675432466679311,1.55179693493199,0.0611308004747423,0.7447199821472168
SN:,1332701,1332701,10,0,C1,3,0,0.79232,0.001,0.79167,0.001,0.79167,0.00205,0,300,0.00936639,1,3,39820,-9,-9,0.7923,0.001,54.545448,-27.80512,0.263,0.429,-3.60951,10.348,0.03,4.88,12.41,29.53,39.71,25.77895,24.76557,23.82434,23.50275,57315.2344,12.17266,9.56641,5.44163,57318.2383,0.9426,0.57785,0.7744,-0.21429,0.0570627,23.53232,0.0613001,6.9354e-06,3.91569e-07,0.00565282,-1.99454e-07,4.93915e-09,54,58.17464,0.32434,54.545399,-27.805201,0.263,5.636,-11.745,42.3617,39.074,-999.0,52.724,12.1727,76.659,9.5664,52.745,5.4416,10.341,0.132,1.099,0.75,-9.242,0.741,0.76153,-999,0.9994,0.6443,1.0,0.9936,0.9996,1,0,43.69374,43.45921,0.25868,0.2496,0.233,0.0035,0.287,1.11,-0.0525,0.0242,1.23,0,-0.1098,0.0,0.0,0.0,0.0,1.0,4,17,43.693740741199996,0.2879776408455186,1.451258694851923,0.0469427176637717,0.7923200130462646
SN:,1261503,1261503,10,0,X2,3,0,0.35321,0.001,0.35211,0.001,0.35211,0.00168,0,300,0.0224809,1,2,16525,-9,-9,0.3532,0.001,34.953094,-6.78175,0.528,0.379,-4.54718,10.758,0.117,29.13,135.86,234.11,316.62,23.83915,22.16727,21.57645,21.24865,56645.0938,20.78489,19.03153,18.79585,56646.7656,0.3701,-0.322999,0.34765,-0.0477098,0.0297991,21.67992,0.0422654,3.81974e-05,1.48694e-06,0.00317209,-2.88948e-07,-2.3821e-08,34,43.37053,0.13023,34.952999,-6.7819,0.528,7.4043,-13.8011,37.1743,154.69,19.0315,211.03,20.7849,201.58,18.7959,171.99001,14.7217,10.712,0.049,-0.017,9.983,-10.729,1.531,9.98312,-999,0.7034,1.0,1.0,0.9997,1.0,1,0,41.13288,41.35282,0.14378,0.1324,0.0894,0.0071,-0.2443,-1.699,0.0243,0.011,2.89,0,0.0012,0.0,0.0,0.0,0.0,1.0,2,10,41.132926128064,-0.24235658822013306,0.8255637709487891,0.2536370286685527,0.3532100021839142
SN:,1654105,1654105,10,0,C3,3,0,0.56331,0.001,0.56271,0.001,0.56271,0.00186,0,300,0.00703171,1,2,113653,-9,-9,0.5633,0.001,53.07037,-28.529305,2.51,2.419,-1.3638,9.447,0.011,0.81,1.55,2.01,1.51,27.5,27.02417,26.74201,27.05256,57763.1016,78.32339,51.95308,38.82143,57764.8359,0.2571,0.73167,0.23523,-0.0259537,0.0255237,22.78992,0.0255021,1.37414e-05,3.22762e-07,0.00104274,-4.85389e-08,-5.15344e-09,22,31.06852,0.0947219,53.070999,-28.529699,2.51,5.7445,-11.9938,24.4373,43.272,-999.0,98.649,78.3234,90.289,51.9531,94.211,38.8214,9.459,0.082,1.261,0.25,-8.198,0.109,0.2631,-999,0.9963,0.9975,0.9998,0.9983,0.9998,1,0,42.36409,42.55867,0.13639,0.1289,0.0771,0.0047,-0.17,-1.247,-0.0245,0.0127,1.55,0,-0.0116,0.0,0.0,0.0,0.0,1.0,1,14,42.364135831020995,-0.16908609290106114,1.7795800128609818,0.1327512281395184,0.5633100271224976
SN:,1588019,1588019,10,0,C1+C3,3,0,0.68831,0.001,0.68766,0.001,0.68766,0.00196,0,300,0.00612384,1,1,108043,-9,-9,0.6883,0.001,53.406071,-27.749104,0.43,0.521,-9.0,10.849,0.018,4.91,21.7,56.11,80.14,25.7723,24.15885,23.1274,22.74038,57739.2227,22.48113,19.71325,14.66185,57730.8672,0.3355,-0.299416,0.30459,0.00333753,0.034949,23.58388,0.0332219,6.61379e-06,2.02372e-07,0.00274761,-4.53603e-08,-2.59787e-09,52,69.69601,0.0511437,53.405998,-27.749001,0.43,5.3354,-13.4472,42.748,27.128,-999.0,46.933,22.4811,44.492,19.7133,50.582,14.6618,10.838,0.026,0.361,0.0,-10.477,1.061,0.026,-999,0.9887,1.0,0.9921,0.981,0.6082,1,0,42.91167,43.08595,0.15579,0.1485,0.1078,0.004,-0.1768,-1.135,0.0025,0.0159,1.29,0,-0.009,0.0,0.0,0.0,0.0,1.0,1,16,42.9116646653551,-0.1758109794208238,0.8490043974078163,0.2206651677391911,0.6883100271224976
SN:,1313594,1313594,10,1,X1,3,0,0.2894,0.001,0.28834,0.001,0.28834,0.00163,0,300,0.0222559,1,1,34055,-9,-9,0.2894,0.001,34.832684,-5.789241,1.118,1.026,-9.0,10.077,0.017,10.1,18.65,27.84,35.72,24.9892,24.3233,23.88833,23.61772,57001.0391,78.11852,75.23039,47.54246,57002.3398,0.2253,0.589,0.16702,-0.0896813,0.0158389,21.16792,0.020428,6.12113e-05,1.15168e-06,0.000469938,-9.43635e-08,-1.13314e-08,45,23.90358,0.99587,34.832901,-5.7894,1.118,8.5099,-12.5391,37.784,309.57999,78.1185,320.67001,75.2304,304.54999,47.5425,177.06,21.9466,10.053,0.03,0.321,0.034,-9.732,1.226,0.0453431,-999,1.0,1.0,1.0,1.0,1.0,1,0,40.86903,40.85131,0.12237,0.0869,0.0476,0.0085,0.0027,0.022,0.015,0.0109,0.0,0,0.0126,0.0,0.0,0.0,0.0,1.0,2,9,40.868989488629,0.004522749898626444,1.7239054786323085,0.1316469590827568,0.2894000113010406
SN:,1306073,1306073,10,1,X3,3,0,0.32964,0.001,0.32858,0.001,0.32858,0.00166,0,300,0.0242533,1,1,37919,-9,-9,0.3296,0.001,36.850567,-3.749221,0.552,0.648,-9.0,10.475,0.021,19.07,69.51,107.13,136.27,24.29912,22.89488,22.42522,22.164,56973.0508,85.9201,55.41266,49.33041,56972.3203,0.2641,-1.20946,0.17032,-0.00834645,0.018564,21.93033,0.02271,3.03297e-05,6.34395e-07,0.000826705,-4.86108e-08,-7.86668e-09,35,13.3905,0.99964,36.850601,-3.7494,0.552,8.2142,-12.1097,44.934,115.02,55.4127,169.82001,85.9201,172.49001,49.3304,129.98,31.8558,10.457,0.236,-3.024,6.976,-13.481,1.375,6.97999,-999,0.9973,1.0,0.9999,0.9999,1.0,1,0,41.12259,41.17828,0.12301,0.1133,0.0494,0.0075,-0.08,-0.651,0.0243,0.011,0.42,0,0.0136,0.0,0.0,0.0,0.0,1.0,0,10,41.122644753228506,-0.07813835898729593,0.9685580907220888,0.2454216429761739,0.3296400010585785
